cod_canton,cod_distrito,anho,defunciones_hombres,defunciones_mujeres,defunciones_total
120,12006,2024,1,5,6
201,20101,2024,257,233,490
201,20102,2024,135,127,262
201,20103,2024,16,19,35
201,20104,2024,105,88,193
201,20105,2024,85,48,133
201,20106,2024,50,48,98
201,20107,2024,25,26,51
201,20108,2024,99,58,157
201,20109,2024,46,48,94
201,20110,2024,80,61,141
201,20111,2024,34,28,62
201,20112,2024,47,40,87
201,20113,2024,42,22,64
201,20114,2024,11,15,26
202,20201,2024,85,63,148
202,20202,2024,31,19,50
202,20203,2024,43,47,90
202,20204,2024,32,21,53
202,20205,2024,19,15,34
202,20206,2024,24,27,51
202,20207,2024,9,12,21
202,20208,2024,11,13,24
202,20209,2024,18,16,34
202,20210,2024,11,5,16
202,20211,2024,13,7,20
202,20212,2024,3,2,5
202,20213,2024,29,13,42
202,20214,2024,9,6,15
203,20301,2024,71,64,135
203,20302,2024,25,15,40
203,20303,2024,22,18,40
203,20304,2024,43,34,77
203,20305,2024,27,17,44
203,20307,2024,42,29,71
203,20308,2024,35,24,59
204,20401,2024,17,9,26
204,20402,2024,1,3,4
204,20403,2024,2,4,6
204,20404,2024,8,7,15
205,20501,2024,39,31,70
205,20502,2024,12,11,23
205,20503,2024,10,10,20
205,20504,2024,9,7,16
205,20505,2024,15,13,28
205,20506,2024,7,4,11
205,20507,2024,11,6,17
205,20508,2024,4,4,8
206,20601,2024,65,53,118
206,20602,2024,20,14,34
206,20603,2024,5,8,13
206,20604,2024,11,12,23
206,20605,2024,13,9,22
206,20606,2024,15,10,25
206,20607,2024,20,5,25
206,20608,2024,18,15,33
207,20701,2024,21,16,37
207,20702,2024,51,24,75
207,20703,2024,27,20,47
207,20704,2024,8,7,15
207,20705,2024,7,3,10
207,20706,2024,22,19,41
207,20707,2024,25,12,37
208,20801,2024,49,27,76
208,20802,2024,23,12,35
208,20803,2024,13,14,27
208,20804,2024,26,18,44
208,20805,2024,7,5,12
209,20901,2024,52,26,78
209,20902,2024,10,6,16
209,20903,2024,7,4,11
209,20904,2024,21,23,44
209,20905,2024,5,5,10
210,21001,2024,143,126,269
210,21002,2024,48,42,90
210,21003,2024,3,2,5
210,21004,2024,62,53,115
210,21005,2024,25,28,53
210,21006,2024,75,35,110
210,21007,2024,54,40,94
210,21008,2024,27,15,42
210,21009,2024,19,14,33
210,21010,2024,8,5,13
210,21011,2024,37,12,49
210,21012,2024,14,11,25
210,21013,2024,50,29,79
211,21101,2024,25,18,43
211,21102,2024,8,6,14
211,21103,2024,5,4,9
211,21104,2024,2,3,5
211,21105,2024,4,3,7
211,21106,2024,3,4,7
211,21107,2024,1,4,5
212,21201,2024,38,28,66
212,21202,2024,21,18,39
212,21203,2024,1,0,1
212,21204,2024,11,15,26
212,21205,2024,4,5,9
213,21301,2024,48,35,83
213,21302,2024,18,8,26
213,21303,2024,22,19,41
213,21304,2024,25,11,36
213,21305,2024,11,11,22
213,21306,2024,10,6,16
213,21307,2024,13,16,29
213,21308,2024,12,12,24
214,21401,2024,39,25,64
214,21402,2024,6,7,13
214,21403,2024,21,10,31
214,21404,2024,15,5,20
215,21501,2024,41,23,64
215,21502,2024,4,1,5
215,21503,2024,8,3,11
215,21504,2024,15,9,24
216,21601,2024,17,4,21
216,21602,2024,15,7,22
216,21603,2024,9,5,14
301,30101,2024,81,74,155
301,30102,2024,43,49,92
301,30103,2024,54,53,107
301,30104,2024,73,73,146
301,30105,2024,93,55,148
301,30106,2024,66,39,105
301,30107,2024,46,33,79
301,30108,2024,19,11,30
301,30109,2024,25,28,53
301,30110,2024,18,12,30
301,30111,2024,17,17,34
302,30201,2024,90,53,143
302,30202,2024,18,5,23
302,30203,2024,32,21,53
302,30204,2024,20,19,39
302,30205,2024,56,37,93
302,30206,2024,6,9,15
303,30301,2024,60,56,116
303,30302,2024,60,47,107
303,30303,2024,29,17,46
303,30304,2024,42,46,88
303,30305,2024,49,42,91
303,30306,2024,26,22,48
303,30307,2024,7,15,22
303,30308,2024,36,25,61
304,30401,2024,29,18,47
304,30402,2024,18,16,34
304,30403,2024,15,10,25
304,30404,2024,3,0,3
305,30501,2024,120,95,215
305,30502,2024,38,29,67
305,30503,2024,4,0,4
305,30504,2024,10,13,23
305,30505,2024,15,12,27
305,30506,2024,13,12,25
305,30507,2024,9,2,11
305,30508,2024,11,4,15
305,30509,2024,14,17,31
305,30510,2024,4,4,8
305,30511,2024,21,17,38
305,30512,2024,23,10,33
306,30601,2024,16,15,31
306,30602,2024,23,15,38
306,30603,2024,8,6,14
307,30701,2024,77,87,164
307,30702,2024,28,28,56
307,30703,2024,7,5,12
307,30704,2024,12,7,19
307,30705,2024,7,8,15
308,30801,2024,81,82,163
308,30802,2024,37,33,70
308,30803,2024,26,17,43
308,30804,2024,0,0,0
401,40101,2024,106,104,210
401,40102,2024,105,90,195
401,40103,2024,175,148,323
401,40104,2024,65,55,120
401,40105,2024,2,0,2
402,40201,2024,25,31,56
402,40202,2024,41,30,71
402,40203,2024,20,17,37
402,40204,2024,11,13,24
402,40205,2024,17,18,35
402,40206,2024,20,12,32
402,40207,2024,9,8,17
403,40301,2024,47,42,89
403,40302,2024,32,18,50
403,40303,2024,18,12,30
403,40304,2024,8,2,10
403,40305,2024,20,22,42
403,40306,2024,19,26,45
403,40307,2024,15,14,29
403,40308,2024,15,11,26
404,40401,2024,38,36,74
404,40402,2024,18,9,27
404,40403,2024,30,18,48
404,40404,2024,25,19,44
404,40405,2024,16,11,27
404,40406,2024,12,15,27
405,40501,2024,45,28,73
405,40502,2024,40,40,80
405,40503,2024,20,25,45
405,40504,2024,35,19,54
405,40505,2024,20,16,36
406,40601,2024,30,32,62
406,40602,2024,19,10,29
406,40603,2024,9,8,17
406,40604,2024,12,9,21
407,40701,2024,33,30,63
407,40702,2024,30,28,58
407,40703,2024,15,19,34
408,40801,2024,36,34,70
408,40802,2024,18,16,34
408,40803,2024,22,34,56
409,40901,2024,61,67,128
409,40902,2024,22,21,43
410,41001,2024,70,28,98
410,41002,2024,41,22,63
410,41003,2024,100,63,163
410,41004,2024,4,0,4
410,41005,2024,3,2,5
501,50101,2024,265,145,410
501,50102,2024,14,5,19
501,50103,2024,7,2,9
501,50104,2024,7,7,14
501,50105,2024,9,6,15
502,50201,2024,126,104,230
502,50202,2024,17,18,35
502,50203,2024,30,23,53
502,50204,2024,12,13,25
502,50205,2024,8,7,15
502,50206,2024,41,16,57
502,50207,2024,16,11,27
503,50301,2024,116,95,211
503,50302,2024,4,4,8
503,50303,2024,39,17,56
503,50304,2024,38,16,54
503,50305,2024,19,12,31
503,50306,2024,8,4,12
503,50307,2024,21,13,34
503,50308,2024,26,11,37
503,50309,2024,36,20,56
504,50401,2024,72,47,119
504,50402,2024,19,11,30
504,50403,2024,10,3,13
504,50404,2024,4,0,4
505,50501,2024,56,26,82
505,50502,2024,25,14,39
505,50503,2024,84,41,125
505,50504,2024,36,26,62
506,50601,2024,111,64,175
506,50602,2024,4,2,6
506,50603,2024,6,3,9
506,50604,2024,15,7,22
506,50605,2024,5,5,10
507,50701,2024,37,25,62
507,50702,2024,9,3,12
507,50703,2024,5,4,9
507,50704,2024,23,8,31
508,50801,2024,47,24,71
508,50802,2024,6,3,9
508,50803,2024,9,2,11
508,50804,2024,15,4,19
508,50805,2024,3,5,8
508,50806,2024,5,5,10
508,50807,2024,14,9,23
508,50808,2024,2,1,3
509,50901,2024,15,15,30
509,50902,2024,10,6,16
509,50903,2024,8,4,12
509,50904,2024,16,7,23
509,50905,2024,6,3,9
509,50906,2024,6,5,11
510,51001,2024,44,27,71
510,51002,2024,13,15,28
510,51003,2024,7,1,8
510,51004,2024,9,3,12
511,51101,2024,16,8,24
511,51102,2024,0,0,0
511,51103,2024,9,2,11
511,51104,2024,2,1,3
511,51105,2024,1,0,1
601,60101,2024,61,34,95
601,60102,2024,5,6,11
601,60103,2024,32,15,47
601,60104,2024,34,28,62
601,60105,2024,43,21,64
601,60106,2024,13,5,18
601,60107,2024,4,1,5
601,60108,2024,118,91,209
601,60110,2024,0,0,0
601,60111,2024,43,22,65
601,60112,2024,91,63,154
601,60113,2024,3,4,7
601,60114,2024,11,1,12
601,60115,2024,70,46,116
601,60116,2024,1,2,3
602,60201,2024,66,46,112
602,60202,2024,26,9,35
602,60203,2024,20,24,44
602,60204,2024,8,6,14
602,60205,2024,4,4,8
602,60206,2024,10,5,15
603,60301,2024,69,48,117
603,60302,2024,20,11,31
603,60303,2024,19,15,34
603,60304,2024,7,8,15
603,60305,2024,4,1,5
603,60306,2024,1,3,4
603,60307,2024,2,2,4
603,60308,2024,6,1,7
603,60309,2024,14,8,22
604,60401,2024,41,34,75
604,60402,2024,5,6,11
604,60403,2024,18,12,30
605,60501,2024,39,23,62
605,60502,2024,51,39,90
605,60503,2024,13,6,19
605,60504,2024,17,8,25
605,60505,2024,14,11,25
605,60506,2024,2,1,3
606,60601,2024,100,49,149
606,60602,2024,20,10,30
606,60603,2024,15,12,27
607,60701,2024,61,24,85
607,60703,2024,51,29,80
607,60704,2024,19,14,33
608,60801,2024,48,28,76
608,60802,2024,45,26,71
608,60803,2024,18,17,35
608,60804,2024,14,10,24
608,60805,2024,8,5,13
608,60806,2024,13,11,24
609,60901,2024,71,47,118
610,61001,2024,73,52,125
610,61002,2024,19,11,30
610,61003,2024,48,30,78
610,61004,2024,25,16,41
611,61101,2024,78,29,107
611,61102,2024,29,9,38
611,61103,2024,3,0,3
612,61201,2024,14,11,25
613,61301,2024,36,19,55
701,70101,2024,300,184,484
701,70102,2024,54,44,98
701,70103,2024,36,13,49
701,70104,2024,37,19,56
702,70201,2024,115,85,200
702,70202,2024,33,23,56
702,70203,2024,72,71,143
702,70204,2024,55,29,84
702,70205,2024,146,90,236
702,70206,2024,6,3,9
702,70207,2024,26,18,44
703,70301,2024,96,60,156
703,70302,2024,27,11,38
703,70303,2024,8,4,12
703,70304,2024,10,3,13
703,70305,2024,32,10,42
703,70306,2024,23,13,36
703,70307,2024,9,9,18
704,70401,2024,33,16,49
704,70402,2024,33,17,50
704,70403,2024,37,23,60
704,70404,2024,11,20,31
705,70501,2024,21,9,30
705,70502,2024,67,27,94
705,70503,2024,37,23,60
706,70601,2024,66,54,120
706,70602,2024,5,4,9
706,70603,2024,31,17,48
706,70604,2024,22,23,45
706,70605,2024,28,16,44
